,MONTH,DATE,SYMBOL,IND_CODE,BUY_PRICE,BACK_LOW,BACK_VWAP,CUM_RETURN (%),REALIZED_PCT (%),ACTION
1115,2015-06,2015-06-12,000413.SZ,45,43.17087464,53.92206753,57.120040599999996,24.903810681747167,32.31152038572641,X
1116,2015-06,2015-06-15,000413.SZ,45,43.17087464,37.01463764,53.66384474,-14.260162786454039,24.305669476239274,X
1117,2015-06,2015-06-16,000413.SZ,45,43.17087464,35.4986238,44.82327802,-17.771821636644063,3.827588377069757,X
1118,2015-06,2015-06-17,000413.SZ,45,43.17087464,41.53044653,43.74427095,-3.7998491429220715,1.3282017443045246,X
1119,2015-06,2015-06-18,000413.SZ,45,43.17087464,43.5538631,44.35685706,0.8871454729461093,2.747181820822155,X
1120,2015-06,2015-06-19,000413.SZ,45,43.17087464,37.6991065,45.80775319,-12.6746751962494,6.108003537080987,X
1121,2015-06,2015-06-23,000413.SZ,45,43.17087464,52.51113373,54.42789532,21.635556768047902,26.075498293402184,X
1122,2015-06,2015-06-24,000413.SZ,45,43.17087464,33.80544439,43.07027328,-21.693862651840874,-0.23303062733592755,X
1123,2015-06,2015-06-25,000413.SZ,45,43.17087464,43.54780352,49.89183842,0.8731092041641371,15.568282635100205,X
1124,2015-06,2015-06-26,000413.SZ,45,43.17087464,50.58009401,52.10131945,17.162541717732505,20.68627259575021,X
1125,2015-06,2015-06-29,000413.SZ,45,43.17087464,36.66479993,47.15484835,-15.07051864075923,9.22838312455372,X
1126,2015-06,2015-06-30,000413.SZ,45,43.17087464,41.40260075,45.89180911,-4.0959881048173346,6.302708695827331,X
1127,2015-06,2015-06-01,600880.SH,25,387.79040719999995,370.6027733,387.79040719999995,-4.432196769409908,0.0,KEEP
1128,2015-06,2015-06-02,600880.SH,25,387.79040719999995,323.1580214,479.51365769999995,-16.66683460962104,23.652789959988475,STOPSELL
1129,2015-06,2015-06-03,600880.SH,25,387.79040719999995,441.1613454,460.35378990000004,13.762830954318686,18.712010754452745,X
1130,2015-06,2015-06-04,600880.SH,25,387.79040719999995,403.5376334,424.20020639999996,4.060757024316628,9.389040709617639,X
1131,2015-06,2015-06-05,600880.SH,25,387.79040719999995,455.1124758,516.36598,17.360426495872353,33.15594465793173,X
1132,2015-06,2015-06-08,600880.SH,25,387.79040719999995,421.94196339999996,464.22953789999997,8.806704747182312,19.711454765454555,X
1133,2015-06,2015-06-09,600880.SH,25,387.79040719999995,467.16263160000005,601.0939154,20.46781532660876,55.004843915592375,X
1134,2015-06,2015-06-10,600880.SH,25,387.79040719999995,539.4305128999999,619.1073259,39.10362476341318,59.649984735362494,X
1135,2015-06,2015-06-11,600880.SH,25,387.79040719999995,422.81279119999994,511.5858677,9.031266207144071,31.923291087536747,X
1136,2015-06,2015-06-12,600880.SH,25,387.79040719999995,390.67511060000004,454.7947025,0.7438820936362998,17.27848189536136,X
1137,2015-06,2015-06-15,600880.SH,25,387.79040719999995,482.37620430000004,484.5203317,24.390958451743803,24.94386728089236,X
1138,2015-06,2015-06-16,600880.SH,25,387.79040719999995,339.90629739999997,397.24717230000005,-12.347935614432078,2.438627909411602,X
1139,2015-06,2015-06-17,600880.SH,25,387.79040719999995,318.1952276,369.4190348,-17.94659648816603,-4.737448905105338,X
1140,2015-06,2015-06-18,600880.SH,25,387.79040719999995,347.6721434,394.39211739999996,-10.345347139881486,1.7023913117570317,X
1141,2015-06,2015-06-19,600880.SH,25,387.79040719999995,411.3741868,507.6020345,6.081578905028694,30.895975010080157,X
1142,2015-06,2015-06-23,600880.SH,25,387.79040719999995,416.3919671,532.5379763999999,7.375520221481137,37.326237707924406,X
1143,2015-06,2015-06-24,600880.SH,25,387.79040719999995,510.16932060000005,536.7062427,31.55800430537316,38.40111378082589,X
1144,2015-06,2015-06-25,600880.SH,25,387.79040719999995,423.05283269999995,424.8900408,9.093166010631531,9.566929173899396,X
1145,2015-06,2015-06-26,600880.SH,25,387.79040719999995,412.84587700000003,469.0054517,6.461085507738698,20.94302566337439,X
1146,2015-06,2015-06-29,600880.SH,25,387.79040719999995,383.0932079,474.3008206,-1.2112726908114106,22.308549101211515,X
1147,2015-06,2015-06-30,600880.SH,25,387.79040719999995,392.6335327,446.6828817,1.2489028635260275,15.186676464027823,X
1148,2015-06,2015-06-01,600839.SH,25,269.60706539999995,229.93351099999998,269.60706539999995,-14.715324444906027,0.0,KEEP
1149,2015-06,2015-06-02,600839.SH,25,269.60706539999995,215.27277809999998,216.98672489999998,-20.153139243360492,-19.517418960044797,STOPSELL
1150,2015-06,2015-06-03,600839.SH,25,269.60706539999995,149.7972369,194.4742783,-44.43868276309645,-27.867514150094657,X
1151,2015-06,2015-06-04,600839.SH,25,269.60706539999995,147.8287681,179.64129230000003,-45.16880784237785,-33.369219373580975,X
1152,2015-06,2015-06-05,600839.SH,25,269.60706539999995,159.8658946,189.4467758,-40.70411531581471,-29.732265911158855,X
1153,2015-06,2015-06-08,600839.SH,25,269.60706539999995,185.3034726,205.4951221,-31.2690591676163,-23.779771203280923,X
1154,2015-06,2015-06-09,600839.SH,25,269.60706539999995,235.31721569999996,246.35778959999996,-12.718453668536537,-8.623392627157758,X
1155,2015-06,2015-06-10,600839.SH,25,269.60706539999995,287.02644219999996,313.388188,6.461023851194669,16.238863226764703,X
1156,2015-06,2015-06-11,600839.SH,25,269.60706539999995,229.7017773,247.5334346,-14.801276828852705,-8.187333951078259,X
1157,2015-06,2015-06-12,600839.SH,25,269.60706539999995,133.0612554,226.5142878,-50.646228353628295,-15.983549072078567,X
1158,2015-06,2015-06-15,600839.SH,25,269.60706539999995,151.76751409999997,223.184657,-43.70788692988014,-17.21854296775413,X
1159,2015-06,2015-06-16,600839.SH,25,269.60706539999995,149.87961819999998,261.5037111,-44.40812670186053,-3.005616447023565,X
1160,2015-06,2015-06-17,600839.SH,25,269.60706539999995,146.169601,258.2837816,-45.78420977835397,-4.199921015868139,X
1161,2015-06,2015-06-18,600839.SH,25,269.60706539999995,213.8318712,267.29616239999996,-20.68758625344244,-0.857137403491799,X
1162,2015-06,2015-06-19,600839.SH,25,269.60706539999995,139.438738,254.4461626,-48.280755256497805,-5.623332896527254,X
1163,2015-06,2015-06-23,600839.SH,25,269.60706539999995,200.7405517,266.4600813,-25.543289675226728,-1.1672483787956178,X
1164,2015-06,2015-06-24,600839.SH,25,269.60706539999995,167.6100259,267.979675,-37.831738329510394,-0.6036156350670949,X
1165,2015-06,2015-06-25,600839.SH,25,269.60706539999995,157.7646312,173.14007719999998,-41.483495261545166,-35.7805861121917,X
1166,2015-06,2015-06-26,600839.SH,25,269.60706539999995,157.0784726,229.4190926,-41.737998458255525,-14.906127456406029,X
1167,2015-06,2015-06-29,600839.SH,25,269.60706539999995,222.90766000000002,316.867497,-17.321283969585444,17.529374287681435,X
1168,2015-06,2015-06-30,600839.SH,25,269.60706539999995,138.8172645,271.5986163,-48.51126609236109,0.7386864647057021,X
1169,2015-06,2015-06-01,600664.SH,35,72.01591057,71.85138103,72.01591057,-0.22846276426662662,0.0,KEEP
1170,2015-06,2015-06-02,600664.SH,35,72.01591057,62.83561764,77.7929786,-12.747589883039371,8.021932909373744,STOPSELL
1171,2015-06,2015-06-03,600664.SH,35,72.01591057,55.72648434,72.85548675,-22.619204702225574,1.165820404622837,X
1172,2015-06,2015-06-04,600664.SH,35,72.01591057,68.74030567,76.79819703,-4.548446133741643,6.640597087711023,X
1173,2015-06,2015-06-05,600664.SH,35,72.01591057,54.93123404,58.69758712,-23.723474985980452,-18.49358474340818,X
1174,2015-06,2015-06-08,600664.SH,35,72.01591057,71.42294838,79.61501449,-0.8233766473363479,10.551979222165919,X
1175,2015-06,2015-06-09,600664.SH,35,72.01591057,61.979082700000006,69.14235795,-13.936958917216113,-3.990163558658171,X
1176,2015-06,2015-06-10,600664.SH,35,72.01591057,53.87849812,77.72649085,-25.185285177183587,7.929609213854591,X
1177,2015-06,2015-06-11,600664.SH,35,72.01591057,66.82435348,67.94531261,-7.208902933961754,-5.652359218652591,X
1178,2015-06,2015-06-12,600664.SH,35,72.01591057,63.91742608,74.58354164,-11.245410112711436,3.5653663887291236,X
1179,2015-06,2015-06-15,600664.SH,35,72.01591057,55.83548855,60.63428613,-22.467843413952966,-15.804319281552345,X
1180,2015-06,2015-06-16,600664.SH,35,72.01591057,60.88834694,77.58291053,-15.45153500375994,7.7302361602285625,X
1181,2015-06,2015-06-17,600664.SH,35,72.01591057,78.95429200000001,90.79135079999999,9.63451183923565,26.07123909340856,X
1182,2015-06,2015-06-18,600664.SH,35,72.01591057,64.81322508,85.19699354,-10.001519710007614,18.303015077741577,X
1183,2015-06,2015-06-19,600664.SH,35,72.01591057,59.00348057,63.7428909,-18.068826592634444,-11.48776652897913,X
1184,2015-06,2015-06-23,600664.SH,35,72.01591057,58.80143385,69.12498006,-18.34938503923439,-4.01429418460244,X
1185,2015-06,2015-06-24,600664.SH,35,72.01591057,75.80879084,80.53365404,5.266725422173605,11.827585602379752,X
1186,2015-06,2015-06-25,600664.SH,35,72.01591057,70.1640788,76.38612662,-2.5714203366213217,6.068403517236811,X
1187,2015-06,2015-06-26,600664.SH,35,72.01591057,60.71787153,71.42505059999999,-15.688254096319767,-0.8204575424005653,X
1188,2015-06,2015-06-29,600664.SH,35,72.01591057,55.16140741,61.93858493,-23.403860378349723,-13.99319339329157,X
1189,2015-06,2015-06-30,600664.SH,35,72.01591057,65.86311948,67.28343239,-8.543655202442311,-6.571434204667866,X
